transaction_id,user_id,amount,category,transaction_date
txn_102244,user_63,157.15,electronics,2025-04-03
txn_102245,user_84,349.55,entertainment,2025-04-15
txn_102246,user_83,211.69,clothing,2025-07-01
txn_102247,user_97,97.37,travel,2025-04-30
txn_102248,user_38,410.79,dining,2025-04-11
txn_102249,user_4,241.04,travel,2025-06-25
txn_102250,user_82,257.31,fuel,2025-05-02
txn_102251,user_38,111.38,fuel,2025-04-20
txn_102252,user_13,145.69,entertainment,2025-04-06
txn_102253,user_49,462.94,utilities,2025-04-09
txn_102254,user_59,443.51,travel,2025-05-23
txn_102255,user_72,152.49,electronics,2025-04-08
txn_102256,user_13,424.58,groceries,2025-06-28
txn_102257,user_4,440.55,entertainment,2025-05-08
txn_102258,user_80,55.01,entertainment,2025-05-16
txn_102259,user_30,448.96,clothing,2025-06-16
txn_102260,user_2,466.71,entertainment,2025-07-02
txn_102261,user_89,464.43,entertainment,2025-06-09
txn_102262,user_43,141.14,fuel,2025-06-30
txn_102263,user_100,428.41,utilities,2025-04-29
txn_102264,user_72,281.2,clothing,2025-04-08
txn_102265,user_7,312.58,utilities,2025-05-16
txn_102266,user_85,187.62,electronics,2025-06-16
txn_102267,user_84,444.66,dining,2025-07-02
txn_102268,user_89,399.57,clothing,2025-04-20
txn_102269,user_34,273.3,electronics,2025-06-28
txn_102270,user_45,39.94,electronics,2025-05-09
txn_102271,user_2,8.18,entertainment,2025-04-12
txn_102272,user_81,347.54,utilities,2025-07-02
txn_102273,user_48,128.22,dining,2025-04-18
txn_102274,user_26,426.64,utilities,2025-04-08
txn_102275,user_84,83.69,groceries,2025-05-09
txn_102276,user_1,297.82,electronics,2025-04-27
txn_102277,user_45,212.09,fuel,2025-04-30
txn_102278,user_45,44.61,dining,2025-04-17
txn_102279,user_60,490.82,dining,2025-05-08
txn_102280,user_40,392.55,travel,2025-06-28
txn_102281,user_40,30.73,fuel,2025-05-13
txn_102282,user_7,481.18,groceries,2025-06-09
txn_102283,user_100,320.3,clothing,2025-06-19
txn_102284,user_76,39.62,travel,2025-04-08
txn_102285,user_51,382.25,fuel,2025-06-25
txn_102286,user_21,95.37,fuel,2025-06-02
txn_102287,user_68,247.66,entertainment,2025-04-28
txn_102288,user_91,139.59,entertainment,2025-04-23
txn_102289,user_67,44.78,clothing,2025-04-19
txn_102290,user_21,148.7,entertainment,2025-06-13
txn_102291,user_22,325.93,travel,2025-04-20
txn_102292,user_77,328.72,clothing,2025-05-04
txn_102293,user_67,251.52,entertainment,2025-04-05
txn_102294,user_62,287.09,entertainment,2025-07-02
txn_102295,user_54,397.55,utilities,2025-04-25
txn_102296,user_21,371.27,travel,2025-06-04
txn_102297,user_99,473.1,utilities,2025-05-06
txn_102298,user_28,307.97,clothing,2025-05-04
txn_102299,user_39,212.06,clothing,2025-05-15
txn_102300,user_27,79.15,entertainment,2025-07-01
txn_102301,user_36,205.88,fuel,2025-06-18
txn_102302,user_91,28.16,utilities,2025-06-26
txn_102303,user_82,56.34,clothing,2025-05-20
txn_102304,user_74,161.3,travel,2025-05-05
txn_102305,user_43,76.22,entertainment,2025-06-25
txn_102306,user_65,375.53,travel,2025-05-07
txn_102307,user_67,385.61,entertainment,2025-06-26
txn_102308,user_82,320.59,dining,2025-06-04
txn_102309,user_37,87.72,utilities,2025-06-14
txn_102310,user_12,419.04,fuel,2025-06-03
txn_102311,user_94,231.24,dining,2025-06-22
txn_102312,user_82,373.9,groceries,2025-04-22
txn_102313,user_9,207.41,dining,2025-04-15
txn_102314,user_26,361.91,entertainment,2025-06-07
txn_102315,user_94,473.1,groceries,2025-04-04
txn_102316,user_57,389.88,entertainment,2025-04-05
txn_102317,user_48,403.29,electronics,2025-06-17
txn_102318,user_77,449.59,utilities,2025-06-19
txn_102319,user_86,103.73,entertainment,2025-06-10
txn_102320,user_9,122.73,utilities,2025-04-13
txn_102321,user_35,309.28,travel,2025-05-05
txn_102322,user_48,473.75,utilities,2025-04-12
txn_102323,user_5,207.93,utilities,2025-04-20
txn_102324,user_34,358.35,dining,2025-05-14
txn_102325,user_32,471.75,utilities,2025-04-07
txn_102326,user_47,411.64,dining,2025-04-04
txn_102327,user_47,25.78,dining,2025-05-04
txn_102328,user_77,67.62,dining,2025-06-29
txn_102329,user_2,11.03,utilities,2025-04-24
txn_102330,user_57,362.48,clothing,2025-06-24
txn_102331,user_100,283.12,entertainment,2025-06-04
txn_102332,user_40,346.14,groceries,2025-06-19
txn_102333,user_85,149.39,groceries,2025-04-07
txn_102334,user_37,344.03,fuel,2025-06-12
txn_102335,user_86,308.14,groceries,2025-06-29
txn_102336,user_41,227.46,clothing,2025-05-11
txn_102337,user_89,461.43,fuel,2025-04-07
txn_102338,user_73,135.32,electronics,2025-05-02
txn_102339,user_46,391.29,dining,2025-06-11
txn_102340,user_73,156.95,groceries,2025-06-19
txn_102341,user_72,184.0,fuel,2025-05-12
txn_102342,user_1,205.57,entertainment,2025-05-20
txn_102343,user_77,198.76,dining,2025-04-27
txn_102344,user_64,81.46,utilities,2025-06-26
txn_102345,user_68,343.24,groceries,2025-06-15
txn_102346,user_70,275.79,dining,2025-06-01
txn_102347,user_98,86.57,electronics,2025-06-20
txn_102348,user_86,387.37,travel,2025-05-18
txn_102349,user_28,430.16,entertainment,2025-06-10
txn_102350,user_74,104.41,travel,2025-06-17
txn_102351,user_52,325.77,groceries,2025-05-09
txn_102352,user_59,159.89,clothing,2025-05-02
txn_102353,user_86,432.97,utilities,2025-04-07
txn_102354,user_86,307.11,electronics,2025-05-03
txn_102355,user_20,414.01,utilities,2025-06-15
txn_102356,user_93,174.53,groceries,2025-05-09
txn_102357,user_85,282.04,electronics,2025-06-13
txn_102358,user_92,322.14,electronics,2025-07-02
txn_102359,user_73,469.91,electronics,2025-05-21
txn_102360,user_53,373.34,electronics,2025-04-11
txn_102361,user_22,265.16,utilities,2025-06-05
txn_102362,user_2,380.18,entertainment,2025-04-23
txn_102363,user_38,324.52,electronics,2025-04-14
txn_102364,user_100,246.22,entertainment,2025-04-23
txn_102365,user_29,403.11,fuel,2025-05-27
txn_102366,user_38,419.02,dining,2025-04-09
txn_102367,user_31,432.47,clothing,2025-04-26
txn_102368,user_15,124.62,dining,2025-05-13
txn_102369,user_20,293.93,utilities,2025-04-10
txn_102370,user_71,386.61,dining,2025-04-04
txn_102371,user_85,206.96,dining,2025-05-02
txn_102372,user_2,465.49,fuel,2025-04-27
txn_102373,user_40,496.33,travel,2025-05-10
txn_102374,user_1,186.76,fuel,2025-04-05
txn_102375,user_45,317.98,groceries,2025-06-09
txn_102376,user_10,345.07,clothing,2025-05-14
txn_102377,user_85,483.41,groceries,2025-05-28
txn_102378,user_19,207.89,groceries,2025-05-25
txn_102379,user_20,199.51,fuel,2025-06-09
txn_102380,user_19,308.24,dining,2025-06-15
txn_102381,user_51,286.62,dining,2025-04-18
txn_102382,user_5,332.41,entertainment,2025-05-13
txn_102383,user_96,228.33,fuel,2025-05-03
txn_102384,user_72,209.74,travel,2025-06-15
txn_102385,user_79,494.25,electronics,2025-06-11
txn_102386,user_68,497.61,fuel,2025-05-23
txn_102387,user_3,324.56,electronics,2025-06-16
txn_102388,user_95,425.92,dining,2025-04-24
txn_102389,user_89,294.51,utilities,2025-06-08
txn_102390,user_52,361.14,groceries,2025-06-25
txn_102391,user_53,147.53,groceries,2025-04-24
txn_102392,user_48,25.37,travel,2025-06-28
txn_102393,user_32,158.27,entertainment,2025-05-01
txn_102394,user_51,37.8,electronics,2025-06-15
txn_102395,user_96,44.16,groceries,2025-06-01
txn_102396,user_60,101.29,utilities,2025-04-06
txn_102397,user_69,88.96,fuel,2025-06-25
txn_102398,user_9,152.74,dining,2025-05-22
txn_102399,user_53,261.35,utilities,2025-06-06
txn_102400,user_30,363.02,travel,2025-04-12
txn_102401,user_68,80.32,groceries,2025-04-14
txn_102402,user_81,247.34,clothing,2025-06-18
txn_102403,user_97,86.57,electronics,2025-06-24
txn_102404,user_53,198.66,utilities,2025-06-24
txn_102405,user_48,38.36,fuel,2025-07-02
txn_102406,user_75,414.34,entertainment,2025-05-27
txn_102407,user_100,291.35,travel,2025-05-30
txn_102408,user_58,427.87,clothing,2025-06-05
txn_102409,user_63,440.81,entertainment,2025-05-07
txn_102410,user_26,45.14,entertainment,2025-04-07
txn_102411,user_56,64.74,entertainment,2025-06-30
txn_102412,user_68,288.72,entertainment,2025-07-01
txn_102413,user_25,200.17,groceries,2025-06-06
txn_102414,user_20,279.79,groceries,2025-06-03
txn_102415,user_93,81.09,groceries,2025-06-11
txn_102416,user_35,287.64,utilities,2025-04-03
txn_102417,user_57,487.4,clothing,2025-04-26
txn_102418,user_57,291.63,dining,2025-06-12
txn_102419,user_95,163.07,utilities,2025-05-05
txn_102420,user_97,219.74,clothing,2025-05-01
txn_102421,user_100,29.2,dining,2025-04-21
txn_102422,user_21,114.55,fuel,2025-05-25
txn_102423,user_25,342.5,fuel,2025-05-26
txn_102424,user_35,184.52,utilities,2025-04-10
txn_102425,user_41,386.87,groceries,2025-06-16
txn_102426,user_40,10.45,utilities,2025-05-01
txn_102427,user_90,370.42,entertainment,2025-05-29
txn_102428,user_35,167.29,electronics,2025-06-18
txn_102429,user_1,8.24,utilities,2025-06-22
txn_102430,user_3,33.73,fuel,2025-04-10
txn_102431,user_28,209.87,dining,2025-04-11
txn_102432,user_49,128.58,groceries,2025-05-03
txn_102433,user_83,362.41,travel,2025-04-19
txn_102434,user_35,330.89,travel,2025-04-09
txn_102435,user_90,399.36,clothing,2025-05-15
txn_102436,user_59,109.17,dining,2025-04-30
txn_102437,user_67,97.87,clothing,2025-04-28
txn_102438,user_40,463.38,entertainment,2025-05-17
txn_102439,user_80,250.84,groceries,2025-04-14
txn_102440,user_70,293.44,groceries,2025-07-02
txn_102441,user_24,13.42,fuel,2025-06-01
txn_102442,user_14,75.43,clothing,2025-04-08
txn_102443,user_61,367.81,travel,2025-06-24
txn_102444,user_6,81.13,entertainment,2025-04-08
txn_102445,user_2,216.8,fuel,2025-05-29
txn_102446,user_14,20.47,entertainment,2025-04-23
txn_102447,user_92,277.14,electronics,2025-05-24
txn_102448,user_60,183.48,travel,2025-07-01
txn_102449,user_5,492.31,travel,2025-07-02
txn_102450,user_100,416.2,fuel,2025-04-19
txn_102451,user_3,327.98,entertainment,2025-07-02
txn_102452,user_29,271.45,groceries,2025-05-02
txn_102453,user_6,34.21,travel,2025-05-07
txn_102454,user_21,226.61,electronics,2025-04-05
txn_102455,user_78,399.63,clothing,2025-05-12
txn_102456,user_99,334.09,travel,2025-06-09
txn_102457,user_98,175.49,travel,2025-06-05
txn_102458,user_26,149.14,fuel,2025-05-04
txn_102459,user_6,328.82,clothing,2025-04-26
txn_102460,user_48,430.42,entertainment,2025-06-21
txn_102461,user_78,415.77,utilities,2025-04-24
txn_102462,user_94,260.36,travel,2025-04-16
txn_102463,user_99,467.27,travel,2025-04-13
txn_102464,user_50,39.59,groceries,2025-04-25
txn_102465,user_46,355.39,groceries,2025-05-14
txn_102466,user_23,299.86,travel,2025-04-03
txn_102467,user_51,50.29,clothing,2025-04-03
txn_102468,user_93,243.41,travel,2025-06-08
txn_102469,user_99,340.12,clothing,2025-04-11
txn_102470,user_97,102.13,utilities,2025-04-03
txn_102471,user_97,106.03,entertainment,2025-04-24
txn_102472,user_44,467.61,travel,2025-05-30
txn_102473,user_25,247.56,entertainment,2025-04-20
txn_102474,user_44,27.23,dining,2025-06-14
txn_102475,user_98,131.9,fuel,2025-05-25
txn_102476,user_20,464.71,groceries,2025-05-27
txn_102477,user_62,298.51,utilities,2025-04-26
txn_102478,user_79,26.9,entertainment,2025-05-25
txn_102479,user_23,146.53,travel,2025-06-11
txn_102480,user_64,163.02,clothing,2025-04-26
txn_102481,user_17,449.16,utilities,2025-04-06
txn_102482,user_52,213.26,dining,2025-06-11
txn_102483,user_33,92.27,electronics,2025-05-11
txn_102484,user_35,298.33,dining,2025-04-20
txn_102485,user_26,380.24,groceries,2025-05-04
txn_102486,user_21,150.05,electronics,2025-04-10
txn_102487,user_73,10.44,groceries,2025-05-02
txn_102488,user_83,477.75,fuel,2025-06-17
txn_102489,user_21,76.24,utilities,2025-06-28
txn_102490,user_49,497.47,clothing,2025-05-19
txn_102491,user_66,391.06,electronics,2025-04-29
txn_102492,user_96,257.36,travel,2025-06-30
txn_102493,user_2,54.48,utilities,2025-04-24
txn_102494,user_83,367.46,entertainment,2025-07-02
txn_102495,user_90,481.78,travel,2025-06-24
txn_102496,user_43,45.24,utilities,2025-06-10
txn_102497,user_57,431.08,electronics,2025-06-15
txn_102498,user_43,31.61,electronics,2025-04-29
txn_102499,user_4,235.03,groceries,2025-06-15
